name,date,hour,count
south-park-nb-2017,2017-09-15,8,15
south-park-nb-2017,2017-09-15,9,7
south-park-nb-2017,2017-09-15,10,5
south-park-nb-2017,2017-09-15,11,2
south-park-nb-2017,2017-09-15,12,8
south-park-nb-2017,2017-09-15,13,6
south-park-nb-2017,2017-09-15,14,8
south-park-nb-2017,2017-09-15,15,8
south-park-nb-2017,2017-09-15,16,8
south-park-nb-2017,2017-09-15,17,6
south-park-nb-2017,2017-09-15,18,9
south-park-nb-2017,2017-09-15,19,10
south-park-nb-2017,2017-09-15,20,4
south-park-nb-2017,2017-09-15,21,5
south-park-nb-2017,2017-09-15,22,2
south-park-nb-2017,2017-09-15,23,1
south-park-nb-2017,2017-09-16,0,2
south-park-nb-2017,2017-09-16,1,1
south-park-nb-2017,2017-09-16,2,1
south-park-nb-2017,2017-09-16,3,0
south-park-nb-2017,2017-09-16,4,1
south-park-nb-2017,2017-09-16,5,0
south-park-nb-2017,2017-09-16,6,0
south-park-nb-2017,2017-09-16,7,4
south-park-nb-2017,2017-09-16,8,4
south-park-nb-2017,2017-09-16,9,15
south-park-nb-2017,2017-09-16,10,7
south-park-nb-2017,2017-09-16,11,7
south-park-nb-2017,2017-09-16,12,1
south-park-nb-2017,2017-09-16,13,7
south-park-nb-2017,2017-09-16,14,7
south-park-nb-2017,2017-09-16,15,6
south-park-nb-2017,2017-09-16,16,7
south-park-nb-2017,2017-09-16,17,13
south-park-nb-2017,2017-09-16,18,12
south-park-nb-2017,2017-09-16,19,8
south-park-nb-2017,2017-09-16,20,3
south-park-nb-2017,2017-09-16,21,5
south-park-nb-2017,2017-09-16,22,3
south-park-nb-2017,2017-09-16,23,1
south-park-nb-2017,2017-09-17,0,0
south-park-nb-2017,2017-09-17,1,0
south-park-nb-2017,2017-09-17,2,2
south-park-nb-2017,2017-09-17,3,0
south-park-nb-2017,2017-09-17,4,1
south-park-nb-2017,2017-09-17,5,0
south-park-nb-2017,2017-09-17,6,2
south-park-nb-2017,2017-09-17,7,0
south-park-nb-2017,2017-09-17,8,2
south-park-nb-2017,2017-09-17,9,5
south-park-nb-2017,2017-09-17,10,3
south-park-nb-2017,2017-09-17,11,3
south-park-nb-2017,2017-09-17,12,6
south-park-nb-2017,2017-09-17,13,8
south-park-nb-2017,2017-09-17,14,7
south-park-nb-2017,2017-09-17,15,5
south-park-nb-2017,2017-09-17,16,1
south-park-nb-2017,2017-09-17,17,3
south-park-nb-2017,2017-09-17,18,5
south-park-nb-2017,2017-09-17,19,2
south-park-nb-2017,2017-09-17,20,2
south-park-nb-2017,2017-09-17,21,1
south-park-nb-2017,2017-09-17,22,1
south-park-nb-2017,2017-09-17,23,1
south-park-nb-2017,2017-09-18,0,1
south-park-nb-2017,2017-09-18,1,0
south-park-nb-2017,2017-09-18,2,0
south-park-nb-2017,2017-09-18,3,0
south-park-nb-2017,2017-09-18,4,0
south-park-nb-2017,2017-09-18,5,0
south-park-nb-2017,2017-09-18,6,0
south-park-nb-2017,2017-09-18,7,5
south-park-nb-2017,2017-09-18,8,18
south-park-nb-2017,2017-09-18,9,7
south-park-nb-2017,2017-09-18,10,4
south-park-nb-2017,2017-09-18,11,4
south-park-nb-2017,2017-09-18,12,7
south-park-nb-2017,2017-09-18,13,5
south-park-nb-2017,2017-09-18,14,5
south-park-nb-2017,2017-09-18,15,9
south-park-nb-2017,2017-09-18,16,10
south-park-nb-2017,2017-09-18,17,8
south-park-nb-2017,2017-09-18,18,3
south-park-nb-2017,2017-09-18,19,4
south-park-nb-2017,2017-09-18,20,4
south-park-nb-2017,2017-09-18,21,3
south-park-nb-2017,2017-09-18,22,1
south-park-nb-2017,2017-09-18,23,0
south-park-nb-2017,2017-09-19,0,0
south-park-nb-2017,2017-09-19,1,2
south-park-nb-2017,2017-09-19,2,0
south-park-nb-2017,2017-09-19,3,0
south-park-nb-2017,2017-09-19,4,0
south-park-nb-2017,2017-09-19,5,0
south-park-nb-2017,2017-09-19,6,0
south-park-nb-2017,2017-09-19,7,5
south-park-nb-2017,2017-09-19,8,14
south-park-nb-2017,2017-09-19,9,5
south-park-nb-2017,2017-09-19,10,5
south-park-nb-2017,2017-09-19,11,2
south-park-nb-2017,2017-09-19,12,7
south-park-nb-2017,2017-09-19,13,5
south-park-nb-2017,2017-09-19,14,4
